affiliation_country,full_name,id_affiliation,keyword,sum_paper
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,k-means clustering,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,breast cancer,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,interoperability,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,artificial neural networks,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,image clustering,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,e-health,1
Indonesia,"Department of Information System, Bengkulu, Bengkulu, Indonesia, 38119",118261807,employee participation,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,network,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,e-mamosys,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,qa,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,e-health grid,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,topology,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,e-government grid,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,medical decision support systems,1
Indonesia,"Faculty of Information Technology, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",123372835,visual feature,1
Indonesia,"Universitas Islam Negeri Syarif Hidayatullah Jakarta, Jakarta, Indonesia",60106037,e-government,1
Indonesia,"Universitas Islam Negeri Syarif Hidayatullah Jakarta, Jakarta, Indonesia",60106037,csf for e-hajj,1
Indonesia,"Universitas Islam Negeri Syarif Hidayatullah Jakarta, Jakarta, Indonesia",60106037,e-hajj inindonesia,1
Indonesia,"Universitas Islam Negeri Syarif Hidayatullah Jakarta, Jakarta, Indonesia",60106037,e-hajj model,1
Indonesia,"Department of Information System, JL. A. Yani 117, Surabaya, East Java, Indonesia, 60237",120901339,application,1
Indonesia,"Department of Information System, JL. A. Yani 117, Surabaya, East Java, Indonesia, 60237",120901339,technology acceptance model,1
Indonesia,"Department of Information System, JL. A. Yani 117, Surabaya, East Java, Indonesia, 60237",120901339,tam,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,windowing methods,1
Indonesia,"Department of Informatics, Komplek Masjid Agung Al Azhar, Jakarta, Indonesia, 12110",121032242,knowledge management,1
Indonesia,"Department of Informatics, Komplek Masjid Agung Al Azhar, Jakarta, Indonesia, 12110",121032242,human capital,1
Indonesia,"Department of Informatics, Komplek Masjid Agung Al Azhar, Jakarta, Indonesia, 12110",121032242,factor analysis,1
Indonesia,"Department of Informatics, Komplek Masjid Agung Al Azhar, Jakarta, Indonesia, 12110",121032242,explicit knowledge sharing,1
Indonesia,"Department of Informatics, Komplek Masjid Agung Al Azhar, Jakarta, Indonesia, 12110",121032242,social capital,1
Indonesia,"Department of Informatics, Komplek Masjid Agung Al Azhar, Jakarta, Indonesia, 12110",121032242,tacit knowledge sharing,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,knowledge management,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,mobile application,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,human capital,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,factor analysis,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,knowledge-based system,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,traditional knowledge,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,explicit knowledge sharing,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,social capital,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,tacit knowledge sharing,1
Indonesia,"Department of Informatics, Bengkulu, Bengkulu, Indonesia, 38119",118186130,commonkads,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,tam,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,technology acceptance model,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,application,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,e-mamosys,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,qa,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,blackman window,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,electroencephalography (eeg),1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,finite impulse response,1
Indonesia,"YARSI University, Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih, Central Jakarta, Jakarta, Indonesia, 10510",60121697,signal filtering,1
Indonesia,"Universitas Islam Negeri Syarif Hidayatullah Jakarta, Jakarta, Indonesia",60106037,it posmo,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,information systems,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,knowledge management,1
Indonesia,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",122434007,analytical hierarchy process,1
Indonesia,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",122434007,e-health,1
Indonesia,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",122434007,enterprise architecture model,1
Indonesia,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",122434007,socio technical,1
France,"Université de Tours, 60 rue du Plat D'Etain, Tours, Centre-Val de Loire, France, 37020, Cedex 1",60032530,visualization,1
France,"Université de Tours, 60 rue du Plat D'Etain, Tours, Centre-Val de Loire, France, 37020, Cedex 1",60032530,self-organizing maps,1
France,"Université de Tours, 60 rue du Plat D'Etain, Tours, Centre-Val de Loire, France, 37020, Cedex 1",60032530,temporal clustering,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,neural network,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,information management,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,cluster analysis,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,self organizing maps,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,data sets,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,mining,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,conformal mapping,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,cluster migration analysis,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,hot spots analysis,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,cluster centroids,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,cluster densities,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,cluster structure,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,distance matrices,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,real life datasets,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,relative density,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,synthetic datasets,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,temporal change,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,visualization method,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,world bank,1
Indonesia,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",122434007,togaf,1
Indonesia,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",122434007,soft system methodology,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,knowledge sharing,1
Indonesia,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",122434007,knowledge management system,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,information management,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,knowledge management system,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,surveys,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,literature studies,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,knowledge management process,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,knowledge based systems,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,management information systems,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,agricultural vocational education,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,the performance of educational institutions,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,office buildings,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,analytical approach,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,knowledge database,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,knowledge management technology,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,organizational activities,1
Indonesia,"Bogor Institute of Agricultural Sciences, Baranangsiang IPB Campus, Bogor, West Java, Indonesia, 16143",100458054,quantitative method,1
Indonesia,"Informatics Department of Mathematics, Jl. Ir. Sutami 36A, Kentingan Jebres Surakarta, Surakarta, Indonesia, 57126",123224651,knowledge representation,1
Indonesia,"Informatics Department of Mathematics, Jl. Ir. Sutami 36A, Kentingan Jebres Surakarta, Surakarta, Indonesia, 57126",123224651,web ontology language,1
Indonesia,"Informatics Department of Mathematics, Jl. Ir. Sutami 36A, Kentingan Jebres Surakarta, Surakarta, Indonesia, 57126",123224651,socio-technical,1
Indonesia,"Informatics Department of Mathematics, Jl. Ir. Sutami 36A, Kentingan Jebres Surakarta, Surakarta, Indonesia, 57126",123224651,medicinal plant,1
Indonesia,"Informatics Department of Mathematics, Jl. Ir. Sutami 36A, Kentingan Jebres Surakarta, Surakarta, Indonesia, 57126",123224651,web semantic application,1
Indonesia,"Informatics Department of Mathematics, Jl. Ir. Sutami 36A, Kentingan Jebres Surakarta, Surakarta, Indonesia, 57126",123224651,copula,1
Indonesia,"Universitas Bakrie, Jl.H.R Rasuna Said Kav C-22, Kuningan, Jakarta, Indonesia, 12920",60104399,knowledge management,1
Indonesia,"Universitas Bakrie, Jl.H.R Rasuna Said Kav C-22, Kuningan, Jakarta, Indonesia, 12920",60104399,analytical hierarchy process,1
Indonesia,"Universitas Bakrie, Jl.H.R Rasuna Said Kav C-22, Kuningan, Jakarta, Indonesia, 12920",60104399,e-health,1
Indonesia,"Faculty of Computer Science, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",122434007,knowledge management,1
Indonesia,"Department of Information System, Bengkulu, Bengkulu, Indonesia, 38119",118261807,m-government,1
Indonesia,"Department of Information System, Bengkulu, Bengkulu, Indonesia, 38119",118261807,usability,1
Australia,"Australian National University, Canberra, ACT, Australia, 200",60008950,taxation,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,reliability,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,socio-technical approach,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,medicinal plant,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,web semantic application,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,indonesia,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,e-learning,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,tam,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,model,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,critical success factor,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,user acceptance,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,csfs,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,e-governments,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,meta-ethnography,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,competitive advantage,1
Indonesia,"Department of Information System, Bengkulu, Bengkulu, Indonesia, 38119",118261807,evaluation,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,definition,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,factor analysis,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,competition,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,ease of use,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,key success factors,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,government agencies,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,realization,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,itposmo,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,usefulness,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,confirmatory,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,exploratory,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,information eras,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,operationalization,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,validation,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,socio-techincal,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,case study,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,human resource management,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,teaching,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,organizational performance,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,knowledge management implementations,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,top management support,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,affecting factors,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,business strategy,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,job specifications,1
Indonesia,"STMIK Global Informatika MDP, Palembang, Palembang, Indonesia",121452888,readiness levels,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,knowledge management,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,analytical hierarchy process,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,human resource management,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,teaching,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,organizational performance,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,knowledge management implementations,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,top management support,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,affecting factors,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,business strategy,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,job specifications,1
Indonesia,"Akademi Manajemen Informatika Dan Komputer MDP, Palembang, Palembang, Indonesia",121451942,readiness levels,1
Indonesia,"Center for Political Studies, Jakarta, Java, Indonesia",107784073,knowledge management system,1
Indonesia,"Center for Political Studies, Jakarta, Java, Indonesia",107784073,contingency factors,1
Indonesia,"Center for Political Studies, Jakarta, Java, Indonesia",107784073,e-research,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,model,1
Indonesia,"Research Center for Development of Science and Technology, Jakarta, Java, Indonesia",104758239,meta-ethnography,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,public services,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,research methodologies,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,research survey,1
Indonesia,"Department of Clinical Pathology, Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta, Indonesia, 10430",113471683,maturity level,1
Indonesia,"Department of Clinical Pathology, Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta, Indonesia, 10430",113471683,information,1
Indonesia,"Department of Clinical Pathology, Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta, Indonesia, 10430",113471683,kami index,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,neural networks,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,support vector machine,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,architecture,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,design,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,verification,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,academic,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,hidden markov model,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,multi-products,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,rfm,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,sales prediction model,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,inventory management,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,pharmacy,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,sequential pattern analysis,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,android,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,notification,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,distributed denial-of-service attack,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,simulation,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,handwritten signature,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,line segmentation,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,off-line verification,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,on-line verification,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,rule-based,1
Indonesia,"Faculty of Computer Science, Palembang, Palembang, Indonesia, 30128",118668751,thinning,1
Indonesia,"Department of Clinical Pathology, Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta, Indonesia, 10430",113471683,assessment,1
Indonesia,"Department of Clinical Pathology, Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota, Jakarta, Indonesia, 10430",113471683,security,1
Indonesia,"Program Studi Magister Ilmu Komputer, Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan, Jakarta, Indonesia",119166701,internal reliabilities,1
Indonesia,"Department of Electronic and Information Engineering, Bulaksumur, Yogyakarta, Yogyakarta, Indonesia, 55281",118339938,kami index,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,knowledge management,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,business process model,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,prototype,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,organizational culture,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,ocai,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,hermeneutic,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,uml,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,research laboratory,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,business process mode,1
Indonesia,"Center of Renewable Energy Studies, Jl. Radin Inten II, Pondok Kelapa, East Jakarta, Jakarta, Indonesia, 13450",120668492,hajj,1
Indonesia,"Department of Chemical Engineering, Jalan Dr. T. Mansur No. 9, Kampus Padang Bulan, Medan, North Sumatra, Indonesia, 20155",113323340,e-government,1
Indonesia,"Department of Chemical Engineering, Jalan Dr. T. Mansur No. 9, Kampus Padang Bulan, Medan, North Sumatra, Indonesia, 20155",113323340,hermeneutic,1
Indonesia,"Department of Chemical Engineering, Jalan Dr. T. Mansur No. 9, Kampus Padang Bulan, Medan, North Sumatra, Indonesia, 20155",113323340,e-hajj,1
