couple_1,couple_2,sum_paper
social networking (online),payment card industries,1
social networking (online),security audit,1
social networking (online),customer support,1
social networking (online),financial resources,1
social networking (online),market share,1
social networking (online),marketing campaign,1
social networking (online),marketing strategy,1
social networking (online),online marketing,1
information management,knowledge management system,1
information management,surveys,1
information management,research,1
information management,critical success factor,1
information management,business process,1
information management,metadata,2
information management,imbalanced data,1
information management,self organizing maps,1
information management,data sets,2
information management,literature studies,1
information management,knowledge management process,1
information management,linked datum,1
information management,knowledge based systems,1
information management,critical factors,1
information management,conceptual frameworks,1
information management,national science foundations,1
information management,oceanography,1
information management,mining,1
information management,classification accuracy,1
information management,distribution functions,1
information management,information dissemination,1
information management,schema,1
information management,traditional knowledge,1
information management,management information systems,2
information management,conformal mapping,1
information management,reusability,1
information management,systems engineering,1
information management,fishery management,1
information management,information layers,1
information management,integrated applications,1
information management,integrated designs,1
information management,fisheries,1
information management,marine biology,1
information management,biological oceanography,1
information management,chemical oceanography,1
information management,data repositories,1
information management,environmental sensor systems,1
information management,logistics project,1
information management,oceanographic research,1
information management,physical measurement,1
information management,balancing techniques,1
information management,cumulative distribution function,1
information management,data partition,1
information management,dirichlet distributions,1
information management,dirichlet process,1
information management,medical data,1
information management,multinomials,1
information management,over sampling,1
information management,roc curves,1
information management,statistical properties,1
information management,ethnophytomedicine,1
information management,metadata schema,1
information management,office buildings,1
information management,analytical approach,1
information management,knowledge database,1
information management,knowledge management technology,1
information management,organizational activities,1
information management,quantitative method,1
information management,cluster centroids,1
information management,cluster densities,1
information management,cluster structure,1
information management,distance matrices,1
information management,real life datasets,1
information management,relative density,1
information management,synthetic datasets,1
information management,temporal change,1
information management,visualization method,1
information management,world bank,1
information management,strength of materials,1
information management,taxation,1
information management,potential benefits,1
information management,research communities,1
information management,research environment,1
information management,resource description framework,1
information management,structured data,1
information management,cost engineering,1
information management,laboratories,1
information management,business modeling,1
information management,laboratory information management system,1
information management,laboratory management,1
information management,laboratory testing,1
information management,non-functional requirements,1
information management,rational unified process,1
information management,reconfiguration process,1
information management,testing laboratories,1
ontology design,data handling,3
ontology design,web ontology language,1
ontology design,user interfaces,1
ontology design,dbpedia,1
ontology design,axiomatization,3
ontology design,ontology patterns,2
ontology design,domain experts,1
ontology design,plug-ins,1
ontology design,decision support systems,1
ontology design,linked datum,2
ontology design,modular ontologies,1
ontology design,material transformation,1
ontology design,geosciences,2
ontology design,ontology model,2
ontology design,model problems,1
ontology design,life cycle,1
ontology design,building blockes,2
ontology design,national science foundations,1
ontology design,class diagrams,1
ontology design,logical axioms,1
ontology design,nocv2,1
ontology design,visual user interfaces,1
ontology design,decision support framework,1
ontology design,design patterns,1
ontology design,distributed data access,1
ontology design,dynamic updating,1
ontology design,geometric scale,1
ontology design,level of detail,1
ontology design,preference systems,1
ontology design,core elements,1
ontology design,final state,1
ontology design,physical characteristics,1
ontology design,research process,1
ontology design,data reuse,1
ontology design,geoscience data,1
ontology design,cooking recipe,1
ontology design,cooking,1
ontology design,transformation process,1
ontology design,functional constraints,1
ontology design,geographic phenomena,1
ontology design,geometric representation,1
ontology design,scale levels,1
conditional random field,pattern recognition,1
conditional random field,support vector machines,1
conditional random field,image segmentation,3
conditional random field,latent dirichlet allocation,1
conditional random field,semantic segmentation,2
conditional random field,random processes,4
conditional random field,evolutionary algorithms,1
conditional random field,statistics,1
conditional random field,sequence labeling,1
conditional random field,advice mining,1
conditional random field,gesture recognition,1
conditional random field,genetic algorithms,1
conditional random field,word segmentation,1
conditional random field,image retrieval,1
conditional random field,vectors,1
conditional random field,education computing,1
conditional random field,character recognition,1
conditional random field,image resolution,1
conditional random field,javanese character,1
conditional random field,mammals,1
conditional random field,in-vitro,1
conditional random field,conditional models,1
conditional random field,dynamic conditional random fields,1
conditional random field,external dynamics,1
conditional random field,internal structure,1
conditional random field,probabilistic graphical models,1
conditional random field,sequence data,1
conditional random field,cardinalities,1
conditional random field,evaluation results,1
conditional random field,perfect recalls,1
conditional random field,evolutionary optimization algorithm,1
conditional random field,optimization criteria,1
conditional random field,optimization problems,1
conditional random field,segment selection,1
conditional random field,semantic image segmentations,1
conditional random field,activity recognition,1
conditional random field,multimodal decomposable models,1
conditional random field,simple linear iterative clustering,1
conditional random field,medical entity recognition,1
conditional random field,bag-of-visual-words,1
conditional random field,embryo quality,1
conditional random field,human embryo,1
conditional random field,mouse embryos,1
conditional random field,subjective assessments,1
conditional random field,energy-potentials,1
conditional random field,feature vectors,1
conditional random field,loss functions,1
conditional random field,missing values,1
conditional random field,parameterized,1
conditional random field,structured supports,1
pattern recognition,image segmentation,1
pattern recognition,odors,3
pattern recognition,sensors,1
pattern recognition,association rules,1
pattern recognition,computer vision,1
pattern recognition,database systems,1
pattern recognition,computational complexity,1
pattern recognition,backpropagation,2
pattern recognition,image processing,2
pattern recognition,random processes,1
pattern recognition,odor recognition system,1
pattern recognition,data reduction,1
pattern recognition,systems analysis,1
pattern recognition,pattern recognition systems,1
pattern recognition,gesture recognition,1
pattern recognition,mathematical transformations,1
pattern recognition,fuzzy systems,1
pattern recognition,genetic algorithms,1
pattern recognition,fuzzy inference,1
pattern recognition,sign language,1
pattern recognition,artificial neural networks,2
pattern recognition,association rules mining,1
pattern recognition,artificial odor discrimination system,2
pattern recognition,clustering algorithms,1
pattern recognition,vectors,1
pattern recognition,education computing,1
pattern recognition,medical imaging,1
pattern recognition,chemical sensors,1
pattern recognition,odor discrimination system,1
pattern recognition,set theory,1
pattern recognition,fuzzy learning vector quantizations,1
pattern recognition,fuzzy neural networks,1
pattern recognition,quartz,1
pattern recognition,resonators,1
pattern recognition,fragrance mixtures,1
pattern recognition,fuzzy sets,1
pattern recognition,sensor arrays,1
pattern recognition,conditional models,1
pattern recognition,dynamic conditional random fields,1
pattern recognition,external dynamics,1
pattern recognition,internal structure,1
pattern recognition,probabilistic graphical models,1
pattern recognition,sequence data,1
pattern recognition,oncology,1
pattern recognition,skin,1
pattern recognition,karhunen-loeve transformations,1
pattern recognition,malignant melanoma,1
pattern recognition,skin cancer,1
pattern recognition,sensory perception,1
pattern recognition,adaptive hybrid learning,1
pattern recognition,artificial odor recognition system,1
pattern recognition,competitive learning,1
pattern recognition,self organized network,1
pattern recognition,beverages,1
pattern recognition,cosmetics,1
pattern recognition,back propagation neural networks,1
pattern recognition,beverage industry,1
pattern recognition,ethanol concentrations,1
pattern recognition,human sensory,1
pattern recognition,lvq neural network,1
pattern recognition,mixtures,1
pattern recognition,multiple quartz-resonantor sensors,1
pattern recognition,sensing systems,1
pattern recognition,circuits,1
pattern recognition,cost function,1
pattern recognition,frequency,1
pattern recognition,neurons,1
pattern recognition,sensor systems,1
pattern recognition,fuzzy control,1
pattern recognition,multilayer perceptrons,1
pattern recognition,optimization methods,1
pattern recognition,process control,1
pattern recognition,parallel programming,1
pattern recognition,shape memory effect,1
pattern recognition,cluster environments,1
pattern recognition,data parallel programs,1
pattern recognition,further works,1
pattern recognition,large database,1
pattern recognition,minimum support,1
pattern recognition,parallel program,1
pattern recognition,parameter setting,1
pattern recognition,dense datasets,1
pattern recognition,master-slave scheme,1
pattern recognition,parallel programs,1
svm,naïve bayes,1
svm,sleep stage classification,1
svm,learning style,1
svm,decision tree,1
svm,ecg,1
svm,cnn,1
svm,facial expression,1
svm,wavelet,1
svm,hate speech detection,1
svm,denoising,1
svm,arrhythmia,1
svm,eeg,1
svm,automatic detection,1
svm,back-propagation,1
svm,aam,1
svm,amglvq,2
svm,classifier,1
svm,e-learning personalization,1
svm,long documents,1
svm,crisp-dm,1
svm,pangkep,1
svm,form document,1
svm,handwriting recognition,1
svm,box counting,1
svm,coefficient,1
svm,coiflet,1
svm,daubechies wavelet,1
svm,symlets,1
svm,contrast limited adaptive histogramequalization,1
svm,nonlinear fuzzyrobust pca,1
svm,back-propagation-nn,1
svm,ecg biometrics,1
electrocardiography,data handling,1
electrocardiography,decision trees,1
electrocardiography,support vector machines,1
electrocardiography,extreme learning machine,1
electrocardiography,digital storage,1
electrocardiography,cryptography,1
electrocardiography,data compression,3
electrocardiography,diseases,2
electrocardiography,knowledge acquisition,1
electrocardiography,fuzzy logic,1
electrocardiography,trees (mathematics),1
electrocardiography,ecg signals,4
electrocardiography,statistics,1
electrocardiography,hardware,1
electrocardiography,sleep research,3
electrocardiography,feature extraction and classification,2
electrocardiography,classification system,2
electrocardiography,polysomnography,1
electrocardiography,cross validation,2
electrocardiography,mahalanobis,1
electrocardiography,feature extraction and selection,1
electrocardiography,euclidean distance,1
electrocardiography,training and testing,1
electrocardiography,data preprocessing,2
electrocardiography,sleep stage,1
electrocardiography,sleep stages classifications,1
electrocardiography,codebooks,1
electrocardiography,human bodies,1
electrocardiography,heart beats,2
electrocardiography,performance analysis,1
electrocardiography,weighted averages,1
electrocardiography,training sets,1
electrocardiography,data dimensions,1
electrocardiography,data distribution,1
electrocardiography,electrocardiogram signal,2
electrocardiography,robust algorithm,2
electrocardiography,three component,2
electrocardiography,wavelet algorithms,2
electrocardiography,signal compression,1
electrocardiography,de-noised signals,1
electrocardiography,de-noising,1
electrocardiography,hard thresholding,1
electrocardiography,minimax,1
electrocardiography,neighbourhood,1
electrocardiography,optimal selection,1
electrocardiography,soft threshold,1
electrocardiography,stationary wavelet transforms,1
electrocardiography,thresholding,1
electrocardiography,visual inspection,1
electrocardiography,wavelet domain,1
electrocardiography,wavelet thresholding,1
electrocardiography,mean square error,1
electrocardiography,noise pollution control,1
electrocardiography,signal denoising,1
electrocardiography,glass,1
electrocardiography,classifier performance,1
electrocardiography,data compression techniques,1
electrocardiography,data encryption,1
electrocardiography,optimal performance,1
electrocardiography,data transfer,1
electrocardiography,compressed datum,1
electrocardiography,compression methods,1
electrocardiography,compression performance,1
electrocardiography,data framework,1
electrocardiography,hadoop frameworks,1
electrocardiography,percentage root-mean-square differences,1
electrocardiography,set partitioning in hierarchical tree,1
electrocardiography,spiht coding,1
electrocardiography,compression ratio (machinery),1
electrocardiography,compression algorithms,1
electrocardiography,compression scheme,1
electrocardiography,hardware devices,1
electrocardiography,set partitioning in hierarchical trees algorithms,1
electrocardiography,average delay,1
electrocardiography,electrocardiograph signals,1
electrocardiography,highly-portable,1
electrocardiography,random forest algorithm,1
electrocardiography,single-board computers,1
electrocardiography,circadian rhythms,1
electrocardiography,mahalanobis distances,1
electrocardiography,noisy data,1
electrocardiography,second phase,1
electrocardiography,arrhytmia,1
electrocardiography,classification performance,1
electrocardiography,discriminant functions,1
electrocardiography,pivot point,1
knowledge management system,surveys,1
knowledge management system,soft system methodology,3
knowledge management system,literature studies,1
knowledge management system,expert judgment,1
knowledge management system,human capital,1
knowledge management system,ocai,1
knowledge management system,knowledge management process,1
knowledge management system,knowledge based systems,1
knowledge management system,features,1
knowledge management system,togaf,1
knowledge management system,implementation strategy,1
knowledge management system,contingency factors,1
knowledge management system,pearson correlation analysis,1
knowledge management system,knowledge-based system,1
knowledge management system,human capital management,1
knowledge management system,management information systems,1
knowledge management system,analysis,1
knowledge management system,initial model,1
knowledge management system,smart knowledge map,1
knowledge management system,knowledge management system success model,1
knowledge management system,e-research,1
knowledge management system,decision support/making,1
knowledge management system,dss,1
knowledge management system,kbdss,1
knowledge management system,office buildings,1
knowledge management system,analytical approach,1
knowledge management system,knowledge database,1
knowledge management system,knowledge management technology,1
knowledge management system,organizational activities,1
knowledge management system,quantitative method,1
knowledge management system,enterprise architecture model,1
knowledge management system,socio technical,1
knowledge management system,knowledge audit,1
model,structural equation modeling,1
model,architecture,1
model,implementation,1
model,component,1
model,awareness,1
model,small and medium enterprises,1
model,ontology engineering,1
model,meta-ethnography,1
model,maturity,2
model,e-portfolio,1
model,interoperability,1
model,factor analysis,1
model,personalized,1
model,portfolio,1
model,system,1
model,type,1
model,socio-techincal,1
model,validation,1
model,confirmatory,1
model,exploratory,1
model,small business,1
model,stage,1
instagram,motivation,1
instagram,social commerce,1
instagram,e-participation,1
instagram,technology adoption,1
instagram,toe,1
instagram,tourism,1
instagram,business intelligence,1
instagram,e-marketplace,1
instagram,information credibility,1
instagram,hate speech detection,1
instagram,marketing,1
instagram,facebook,1
instagram,privacy concern,1
instagram,hashtag,1
instagram,brand trust,1
instagram,socialmedia,1
instagram,user awareness,1
instagram,business analytics,1
instagram,dual process theory,1
instagram,asia-pacific,1
instagram,geotag,1
instagram,travel,1
instagram,travel destination,1
instagram,travel satisfaction,1
instagram,fasttext,1
instagram,engagement,1
instagram,photo sharing,1
instagram,brand attachment,1
instagram,brand satisfaction,1
instagram,ewom referral,1
instagram,lisrel 8.80,1
instagram,purchase decision,1
erp,enterprise resource planning,2
erp,human resource management,1
erp,sme,1
erp,readiness,1
erp,odoo,3
erp,small and medium enterprise,1
erp,accounting,1
erp,business benefit,1
erp,erp benefit,1
erp,asap method,1
erp,open source,1
erp,website,1
erp,asap,1
erp,odoo payroll,1
erp,open source system,1
erp,rad,1
erp,uat,1
erp,analytic network process,1
erp,anp,1
erp,erp readiness,1
erp,erp readiness assessment,1
erp,fuzzy anp,1
erp,intangible benefit,1
erp,system implementation,1
erp,collaboration,1
security,maturity level,1
security,innovation,1
security,m2m,2
security,iot,2
security,cloud,1
security,component,1
security,security awareness,1
security,e-payment,1
security,rfid,1
security,risk,1
security,ease of use,1
security,assessment,1
security,local cloud,1
security,delegation,2
security,network,1
security,ipv6,1
security,behavioural beliefs,1
security,convertibility,1
security,payment system characteristics,1
security,personal innovativeness,1
security,privacy,1
security,relative advantages,1
security,social influences,1
security,application security,1
security,application security framework,1
security,indonesia.,1
security,measuring security awareness,1
security,web developer,1
security,policy,1
security,capability-based access control,1
security,information,1
security,kami index,1
security,ietf,1
security,isoc,1
security,rfc,1
security,ttat,1
surveys,research,1
surveys,critical success factor,2
surveys,education,2
surveys,websites,2
surveys,government data processing,2
surveys,structural equation modeling,1
surveys,business process,1
surveys,knowledge acquisition,1
surveys,human resource management,2
surveys,students,1
surveys,website quality,1
surveys,quality control,2
surveys,electronic commerce,1
surveys,e-governments,1
surveys,literature studies,1
surveys,expert judgment,2
surveys,knowledge management process,1
surveys,reliability,1
surveys,competitive advantage,2
surveys,sales,1
surveys,perceived quality,1
surveys,commerce,1
surveys,knowledge based systems,1
surveys,competition,2
surveys,partial least square (pls),1
surveys,education computing,1
surveys,e-commerce websites,1
surveys,knowledge management implementations,1
surveys,top management support,1
surveys,organizational cultures,1
surveys,management information systems,1
surveys,e-government implementation,2
surveys,key success factors,1
surveys,government agencies,1
surveys,testing,1
surveys,extrinsic attributes,1
surveys,optimal maintenance,1
surveys,quality of education,1
surveys,senior high school students,1
surveys,university education,1
surveys,university students,1
surveys,office buildings,1
surveys,analytical approach,1
surveys,knowledge database,1
surveys,knowledge management technology,1
surveys,organizational activities,1
surveys,quantitative method,1
surveys,information eras,1
surveys,public services,1
surveys,research methodologies,1
surveys,research survey,1
surveys,least squares approximations,1
surveys,management science,1
surveys,societies and institutions,1
surveys,education and training,1
surveys,several variables,1
surveys,network function virtualization,1
surveys,ict adoptions,1
surveys,secondary schools,1
surveys,structured equation modeling,1
surveys,air transportation,1
surveys,airline industry,1
surveys,direct observations,1
surveys,quality evaluation,1
surveys,service interaction,1
surveys,web site design,1
surveys,wilcoxon signed rank test,1
surveys,insurance,1
surveys,business environments,1
surveys,customer knowledge,1
surveys,insurance companies,1
surveys,insurance industry,1
surveys,internal reliabilities,1
knowledge representation,problem solving,1
knowledge representation,web ontology language,1
knowledge representation,reverse engineering,2
knowledge representation,information analysis,1
knowledge representation,constraint theory,1
knowledge representation,application programs,1
knowledge representation,network protocols,1
knowledge representation,complex system,2
knowledge representation,comprehension,2
knowledge representation,decomposition,2
knowledge representation,diagram,2
knowledge representation,level of abstraction,2
knowledge representation,rdf data,1
knowledge representation,requirements engineering,1
knowledge representation,constraint solving,1
knowledge representation,finite number,1
knowledge representation,requirement languages,1
knowledge representation,security protocols,1
knowledge representation,requirements recovery,1
knowledge representation,software comprehension,1
knowledge representation,software maintenance,1
knowledge representation,certain answers,1
knowledge representation,food allergies,1
knowledge representation,positive data,1
knowledge representation,bibliography,1
knowledge representation,expertise,1
knowledge representation,library catalogue,1
knowledge representation,multi-domain ontology,1
knowledge representation,semantic heterogeneity,1
knowledge representation,copula,1
knowledge representation,bahasa indonesia,1
knowledge representation,qa systems,1
knowledge representation,semantic analysis,1
data handling,forecasting,1
data handling,software design,1
data handling,dbpedia,1
data handling,metadata,1
data handling,diseases,1
data handling,information analysis,1
data handling,ontology patterns,1
data handling,data sets,1
data handling,ecg signals,1
data handling,application programs,1
data handling,statistics,1
data handling,feature extraction and classification,1
data handling,classification system,1
data handling,decision support systems,1
data handling,linked datum,2
data handling,mahalanobis,1
data handling,feature extraction and selection,1
data handling,time-series data,1
data handling,thematic analysis,1
data handling,non-parametric,1
data handling,data preprocessing,2
data handling,sleep stage,1
data handling,heart beats,1
data handling,modular ontologies,1
data handling,geosciences,1
data handling,model problems,1
data handling,building blockes,1
data handling,national science foundations,1
data handling,directed graphs,1
data handling,performance analysis,1
data handling,soft systems methodology,1
data handling,memory architecture,1
data handling,training sets,1
data handling,biomedical fields,1
data handling,iterative methods,1
data handling,requirement engineering,1
data handling,electrocardiogram signal,1
data handling,robust algorithm,1
data handling,three component,1
data handling,wavelet algorithms,1
data handling,decision support framework,1
data handling,design patterns,1
data handling,distributed data access,1
data handling,dynamic updating,1
data handling,geometric scale,1
data handling,level of detail,1
data handling,preference systems,1
data handling,data reuse,1
data handling,geoscience data,1
data handling,c++ (programming language),1
data handling,helmet mounted displays,1
data handling,data presentation,1
data handling,graphical displays,1
data handling,head mounted displays,1
data handling,internal definitions,1
data handling,performance tools,1
data handling,scalable performance,1
data handling,technological change,1
data handling,forecasting accuracy,1
data handling,generalization capability,1
data handling,kernel regression,1
data handling,optimal number,1
data handling,prediction performance,1
data handling,scientific publications,1
data handling,stationary time series,1
data handling,support vector regressions,1
data handling,experiments,1
data handling,medical applications,1
data handling,medical computing,1
data handling,biomedical applications,1
data handling,biomedical data,1
data handling,biomedical systems,1
data handling,clinical practices,1
data handling,conventional processing,1
data handling,data analytics,1
data handling,telehealth system,1
data handling,application development,1
data handling,iteration planning,1
data handling,standard operating procedures,1
data handling,mahalanobis distances,1
data handling,noisy data,1
data handling,second phase,1
social sciences,odors,1
social sciences,sensors,2
social sciences,traffic congestion,2
social sciences,fuzzy logic,1
social sciences,learning vector quantization,1
social sciences,jakarta,1
social sciences,self organizing maps,1
social sciences,object recognition,1
social sciences,pattern recognition systems,1
social sciences,modified particle swarm optimization,3
social sciences,new approaches,2
social sciences,traffic jams,2
social sciences,traffic signals,1
social sciences,monitoring system,1
social sciences,open dynamics engines,1
social sciences,fetal monitoring,1
social sciences,fetal head,1
social sciences,codebooks,1
social sciences,dynamic environments,2
social sciences,vectors,1
social sciences,self organizing,1
social sciences,fitness functions,1
social sciences,probability density function,1
social sciences,autonomous mobile robot,1
social sciences,mobile devices,1
social sciences,better performance,1
social sciences,unmanned aerial vehicles (uav),1
social sciences,optimization algorithms,1
social sciences,robot operating systems (ros),1
social sciences,iterative methods,1
social sciences,detection zones,1
social sciences,traffic sensors,1
social sciences,emergency traffic control,1
social sciences,parallel search,1
social sciences,statistical analysis,2
social sciences,fuzzy learning,1
social sciences,fuzzy neural networks,1
social sciences,quartz,1
social sciences,coupled oscillators,1
social sciences,gas consumption,1
social sciences,modification methods,1
social sciences,phase delay,1
social sciences,phase locked,1
social sciences,real situation,1
social sciences,signalized intersection,1
social sciences,simulation and measurement,1
social sciences,stop-and-go,1
social sciences,traffic signal control,1
social sciences,wear and tear,1
social sciences,air quality,1
social sciences,blind source separation,1
social sciences,oscillators (electronic),1
social sciences,street traffic control,1
social sciences,gaussian distribution,1
social sciences,ellipse fitting,1
social sciences,elliptical path,1
social sciences,gaussians,1
social sciences,infant mortality,1
social sciences,urban areas,1
social sciences,fire extinguishers,1
social sciences,fire fighting equipment,1
social sciences,fires,1
social sciences,robot programming,1
social sciences,continuous map,1
social sciences,fire fighting robots,1
social sciences,grid map,1
social sciences,markov decision,1
social sciences,robot planning,1
social sciences,wall following,1
social sciences,data communication equipment,1
social sciences,community perceptions,1
social sciences,moving algorithms,1
social sciences,object localization,1
social sciences,suspicious objects,1
social sciences,chemical concentrations,1
social sciences,local gradients,1
social sciences,multisources,1
social sciences,odor sources,1
social sciences,physical modeling,1
social sciences,searching performance,1
social sciences,subgroup method,1
social sciences,wind velocities,1
social sciences,models,1
social sciences,multi modal function,1
social sciences,number of iterations,1
social sciences,proportional change,1
social sciences,sinusoidal functions,1
social sciences,social components,1
social sciences,check points,1
social sciences,gps traces,1
social sciences,map matching,1
social sciences,smart mobile phones,1
social sciences,two parts,1
social sciences,mobile phones,1
social sciences,cellular telephones,1
social sciences,electronic nose systems,1
social sciences,fuzzy theory,1
social sciences,measurement data,1
social sciences,neural network systems,1
social sciences,pso(particle swarm optimization),1
social sciences,quartz resonators,1
social sciences,recognition probability,1
social sciences,recognition systems,1
social sciences,resonance frequencies,1
social sciences,artificial organs,1
social sciences,communication channels (information theory),1
social sciences,oxide minerals,1
social sciences,resonance,1
social sciences,sensory aids,1
principal component analysis,government data processing,1
principal component analysis,enterprise architecture,1
principal component analysis,vehicle detection,1
principal component analysis,traffic congestion,1
principal component analysis,digital storage,1
principal component analysis,vehicles,2
principal component analysis,feature selection,1
principal component analysis,extraction,1
principal component analysis,e-governments,1
principal component analysis,image enhancement,1
principal component analysis,feature extraction methods,2
principal component analysis,data reduction,1
principal component analysis,feature extraction and classification,1
principal component analysis,classification system,1
principal component analysis,intelligent systems,1
principal component analysis,clustering algorithms,1
principal component analysis,control systems,1
principal component analysis,traffic signal control system,1
principal component analysis,e-government systems,1
principal component analysis,euclidean distance methods,1
principal component analysis,vehicle speed measurement,1
principal component analysis,closed circuit television,1
principal component analysis,video recording,1
principal component analysis,intelligent vehicle highway systems,2
principal component analysis,government agencies,1
principal component analysis,vehicle classification,1
principal component analysis,dimensionality reduction,1
principal component analysis,fuzzy learning vector quantizations,1
principal component analysis,data dimensions,1
principal component analysis,image classification,1
principal component analysis,vehicle counting,1
principal component analysis,classification tasks,1
principal component analysis,neural network algorithm,1
principal component analysis,fuzzy learning,1
principal component analysis,batik retrieval,1
principal component analysis,feature reduction,1
principal component analysis,sequential forward floating selection,1
principal component analysis,information sources,1
principal component analysis,inteligent transportation system (its),1
principal component analysis,speed accuracy,1
principal component analysis,traffic problems,1
principal component analysis,video processing,1
principal component analysis,mobile agents,1
principal component analysis,video signal processing,1
principal component analysis,productivity,1
principal component analysis,good governances,1
principal component analysis,government performance,1
principal component analysis,distributed constraint satisfaction problem,1
principal component analysis,deep belief network (dbn),1
principal component analysis,dimensionality reduction method,1
principal component analysis,intelligent transportation systems,1
principal component analysis,invariant feature transforms,1
principal component analysis,support vector machine method,1
principal component analysis,spectroscopy,1
principal component analysis,dimensional reduction,1
principal component analysis,extracting information,1
principal component analysis,high dimensional data,1
principal component analysis,new dimensions,1
principal component analysis,spectral dimensions,1
principal component analysis,distributed traffic light control,1
principal component analysis,principle component analysis,1
principal component analysis,recognition methods,1
principal component analysis,traffic conditions,1
principal component analysis,traffic light,1
principal component analysis,traffic systems,1
principal component analysis,backpropagation algorithms,1
principal component analysis,e-government component,1
decision trees,forecasting,1
decision trees,indonesian languages,2
decision trees,image segmentation,1
decision trees,cluster analysis,1
decision trees,image processing,1
decision trees,trees (mathematics),1
decision trees,statistics,1
decision trees,sleep research,1
decision trees,pixels,1
decision trees,cross validation,1
decision trees,number of clusters,1
decision trees,machine learning methods,1
decision trees,intelligent buildings,1
decision trees,automation,2
decision trees,training and testing,1
decision trees,sleep stages classifications,1
decision trees,image analysis,1
decision trees,ultrasound images,1
decision trees,accreditation,1
decision trees,digital documents,1
decision trees,cross correlations,1
decision trees,computation time,1
decision trees,decision tree method,2
decision trees,musculoskeletal system,1
decision trees,smart homes,1
decision trees,discrete cosine transforms,1
decision trees,tools,1
decision trees,discrete cosine transform(dct),1
decision trees,microsoft kinect,1
decision trees,weighted averages,1
decision trees,training sets,1
decision trees,transparent surfaces,1
decision trees,image features,1
decision trees,clustering methods,1
decision trees,clustering approach,1
decision trees,random forests,2
decision trees,logistic regressions,1
decision trees,geographic areas,1
decision trees,junior high schools,1
decision trees,model prediction,1
decision trees,number of datum,1
decision trees,quality services,1
decision trees,laplace transforms,1
decision trees,lighting,1
decision trees,correlation coefficient,1
decision trees,kernel density estimation,1
decision trees,on-line experiments,1
decision trees,online machines,1
decision trees,user input,1
decision trees,very fast decision trees,1
decision trees,automatic translation,1
decision trees,data-mining tools,1
decision trees,training algorithms,1
decision trees,polarization,1
decision trees,brewster angle,1
decision trees,decision tree induction,1
decision trees,degree of polarization,1
decision trees,polarization images,1
decision trees,reference points,1
decision trees,multilayers,1
decision trees,automated systems,1
decision trees,moment features,1
decision trees,scale invariant,1
decision trees,segmentation performance,1
decision trees,automatic information extraction,1
decision trees,candidate generation,1
decision trees,domain information extraction,1
decision trees,processing capability,1
decision trees,accuracy rate,1
decision trees,fuzzy neuro,1
decision trees,learning methods,1
decision trees,average delay,1
decision trees,electrocardiograph signals,1
decision trees,highly-portable,1
decision trees,random forest algorithm,1
decision trees,single-board computers,1
research,critical success factor,1
research,enterprise resource planning,1
research,graphic methods,1
research,structural equation modeling,1
research,business process model,1
research,computational complexity,1
research,digital storage,1
research,human resource management,1
research,network routing,1
research,linked datum,1
research,fuzzy systems,1
research,open dynamics engines,1
research,communication,1
research,telecommunication networks,1
research,partial least square (pls),1
research,enterprise resource planning (erp),1
research,cultural heritages,1
research,communication towers,1
research,coverage area,1
research,disaster areas,1
research,multiple source,1
research,network expansion,1
research,research fields,1
research,robot formation,1
research,expansion,1
research,information dissemination,1
research,knowledge management implementations,1
research,top management support,1
research,organizational cultures,1
research,reusability,1
research,information and communication technologies,1
research,emotions,1
research,regret minimization,1
research,automated guide vehicles,1
research,design architecture,1
research,environment change,1
research,environmental change,1
research,fuzzy inference systems,1
research,it problems,1
research,robot controls,1
research,system failures,1
research,machine design,1
research,ultrasonic sensors,1
research,cluster-based routing,1
research,least squares approximations,1
research,management science,1
research,societies and institutions,1
research,education and training,1
research,several variables,1
research,potential benefits,1
research,research communities,1
research,research environment,1
research,resource description framework,1
research,structured data,1
research,business process model and notation (bpmn),1
research,complexity measures,1
research,cyclomatic complexity,1
research,graphical representations,1
research,process complexity,1
research,software complexity,1
research,awards and prizes,1
research,graduate students,1
research,digital preservation,1
research,geographical area,1
research,integrated approach,1
research,natural history,1
research,research progress,1
research,research results,1
research,seamless integration,1
research,integrated control,1
research,stress intensity factors,1
research,historic preservation,1
problem solving,odors,3
problem solving,sensors,1
problem solving,odor source localization,2
problem solving,mobile robots,3
problem solving,computational complexity,1
problem solving,knowledge acquisition,1
problem solving,mathematical models,1
problem solving,information analysis,1
problem solving,image reconstruction,1
problem solving,constraint theory,2
problem solving,network protocols,1
problem solving,runge kutta methods,1
problem solving,robotics,1
problem solving,hierarchical systems,1
problem solving,odor distribution,2
problem solving,simulated annealing,1
problem solving,chemical sensors,1
problem solving,parallel processing systems,1
problem solving,transparent surfaces,1
problem solving,velocity,1
problem solving,autonomous vehicles,1
problem solving,moral decisions,1
problem solving,moral dilemmas,1
problem solving,requirements engineering,1
problem solving,constraint solving,1
problem solving,finite number,1
problem solving,requirement languages,1
problem solving,security protocols,1
problem solving,newton method,1
problem solving,simulation models,1
problem solving,nonlinear systems,1
problem solving,3d shape,1
problem solving,texture images,1
problem solving,error compensation,1
problem solving,image quality,1
problem solving,opacity,1
problem solving,surface properties,1
problem solving,biometrics,1
problem solving,dynamic advection,1
problem solving,odor gated rheotaxis (ogr),1
problem solving,modification particle swarm optimization,1
problem solving,turbulent transport,1
problem solving,unidirectional air stream,1
