id_scopus,h_index,indexed_name,given_name,surname,full_name,current_affiliation_id,affil_name,affil_address,affil_city,affil_state,affil_country,affil_postal_code,dosen_fasilkom,sum_paper,lower_full_name
57204186446,0,Ezar Al Rivan M.,M.,Ezar Al Rivan,M. Ezar Al Rivan,121452888,STMIK Global Informatika MDP,Palembang,Palembang,,Indonesia,,no,1,m ezar al rivan
57204179738,0,Yohannes,,Yohannes,Yohannes,121452888,STMIK Global Informatika MDP,Palembang,Palembang,,Indonesia,,no,1,yohannes
57204177977,0,Meiriyama,,Meiriyama,Meiriyama,121451942,Akademi Manajemen Informatika Dan Komputer MDP,Palembang,Palembang,,Indonesia,,no,1,meiriyama
57209968635,0,Vinc R.,Richard,Vinc,Richard Vinc,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,richard vinc
57195204793,0,Ruliputra R.N.,Ricky Nauvaldy,Ruliputra,Ricky Nauvaldy Ruliputra,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,ricky nauvaldy ruliputra
57194547794,1,Kunthi R.,Raisiffah,Kunthi,Raisiffah Kunthi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,3,raisiffah kunthi
57203147113,1,Al-Hafidz M.U.,Mochammad Umar,Al-Hafidz,Mochammad Umar Al-Hafidz,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,mochammad umar al hafidz
57208585544,0,Herawan L.,Lufi,Herawan,Lufi Herawan,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,lufi herawan
57189354771,2,Wahab I.H.A.,Iis Hamsir Ayub,Wahab,Iis Hamsir Ayub Wahab,60106860,Universitas Khairun,Jl. Pertamina Kampus II Unkhair Gambesi Kota,Ternate,,Indonesia,,no,1,iis hamsir ayub wahab
57208868199,0,Haris,,Haris,Haris,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,haris
57208578109,0,Tangkas A.,Anggih,Tangkas,Anggih Tangkas,107784073,Center for Political Studies,,Jakarta,Java,Indonesia,,no,1,anggih tangkas
57191851357,1,Nurbojatmiko,,Nurbojatmiko,Nurbojatmiko,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,nurbojatmiko
57202816502,0,Syamsudin,,Syamsudin,Syamsudin,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,syamsudin
57203202012,0,Ratnasari W.,Wiwit,Ratnasari,Wiwit Ratnasari,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,wiwit ratnasari
57190393060,2,Nurrohmah I.,Isnaeni,Nurrohmah,Isnaeni Nurrohmah,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,9,isnaeni nurrohmah
57201949089,0,Sahadi N.,Nitto,Sahadi,Nitto Sahadi,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,nitto sahadi
57203202756,0,Noprison H.,Handrie,Noprison,Handrie Noprison,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,handrie noprison
57203115312,0,Edwita A.,Anissa,Edwita,Anissa Edwita,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,3,anissa edwita
57203202726,0,Erlangga A.,Aditya,Erlangga,Aditya Erlangga,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,aditya erlangga
56905441800,1,Silalahi M.,Mesnan,Silalahi,Mesnan Silalahi,104758239,Research Center for Development of Science and Technology,,Jakarta,Java,Indonesia,,no,4,mesnan silalahi
57202785808,0,Misbah M.,Muhammad,Misbah,Muhammad Misbah,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muhammad misbah
56580224900,8,Napitupulu D.,Darmawan,Napitupulu,Darmawan Napitupulu,119166701,Program Studi Magister Ilmu Komputer,"Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan",Jakarta,,Indonesia,,no,7,darmawan napitupulu
57193829506,1,Handoyo I.T.,Ikut Tri,Handoyo,Ikut Tri Handoyo,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,5,ikut tri handoyo
57210766788,1,Pratama A.A.,Ardye Amando,Pratama,Ardye Amando Pratama,118267876,E-Government and E-Business Research Lab,,Depok,Java,Indonesia,16424,no,3,ardye amando pratama
57193493583,1,Imanda R.,Rahmi,Imanda,Rahmi Imanda,120668492,Center of Renewable Energy Studies,"Jl. Radin Inten II, Pondok Kelapa, East Jakarta",Jakarta,,Indonesia,13450,no,3,rahmi imanda
57193492884,1,Fauzie A.,Ahmad,Fauzie,Ahmad Fauzie,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,3,ahmad fauzie
57189270102,1,Hidayat E.,Erzi,Hidayat,Erzi Hidayat,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,3,erzi hidayat
57188872133,1,Rahmah A.,Amalia,Rahmah,Amalia Rahmah,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,3,amalia rahmah
57193493629,1,Satria W.I.,Wahyu Indra,Satria,Wahyu Indra Satria,113323340,Department of Chemical Engineering,"Jalan Dr. T. Mansur No. 9, Kampus Padang Bulan",Medan,North Sumatra,Indonesia,20155,no,2,wahyu indra satria
57201985094,1,Munandar I.,Irwan,Munandar,Irwan Munandar,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,irwan munandar
57201981831,1,Rizal I.G.K.,I. G.K.,Rizal,I. G.K. Rizal,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,i g k rizal
57201446744,1,Anza F.A.,Fikri Akbarsyah,Anza,Fikri Akbarsyah Anza,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,fikri akbarsyah anza
57201944909,0,Ardhian A.,Adnan,Ardhian,Adnan Ardhian,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,adnan ardhian
57202781445,1,Mas M.I.,Muhammad Ihsan,Mas,Muhammad Ihsan Mas,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,4,muhammad ihsan mas
57200211350,1,Nasbey A.,Abrar,Nasbey,Abrar Nasbey,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,abrar nasbey
57200216996,1,Nordianto,,Nordianto,Nordianto,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,nordianto
57200216007,1,Dewiyanti R.,Retno,Dewiyanti,Retno Dewiyanti,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,retno dewiyanti
57200213312,1,Novira R.,Rio,Novira,Rio Novira,106435640,Department of Industrial Engineering,Kampus Limau Manis,Padang,West Sumatra,Indonesia,25163,no,1,rio novira
57202460761,2,Syarif M.,Muhammad Ilyas,Syarif,Muhammad Ilyas Syarif,118339938,Department of Electronic and Information Engineering,Bulaksumur,Yogyakarta,Yogyakarta,Indonesia,55281,no,1,muhammad ilyas syarif
57200215972,0,Suprapto H.,H.,Suprapto,H. Suprapto,118267876,E-Government and E-Business Research Lab,,Depok,Java,Indonesia,16424,no,1,h suprapto
6506481139,2,Wirawan R.,Riadi,Wirawan,Riadi Wirawan,113471683,Department of Clinical Pathology,"Jalan Pangeran Diponegoro No.71, Kenari, Senen, RW.5, Kenari, RW.5, Kenari, Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota",Jakarta,,Indonesia,10430,no,1,riadi wirawan
57189347061,4,Gustriansyah R.,Rendra,Gustriansyah,Rendra Gustriansyah,118668751,Faculty of Computer Science,Palembang,Palembang,,Indonesia,30128,no,2,rendra gustriansyah
57194218484,1,Hedar A.,Abrar,Hedar,Abrar Hedar,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,abrar hedar
57193823709,1,Amir E.S.,Elfa Silfiana,Amir,Elfa Silfiana Amir,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,elfa silfiana amir
57193835328,2,Putra A.G.,Akmal Gafar,Putra,Akmal Gafar Putra,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,akmal gafar putra
57193693543,1,Rochman H.N.,Hadiyan Nur,Rochman,Hadiyan Nur Rochman,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,hadiyan nur rochman
57201672710,0,Latifah R.,Retnany,Latifah,Retnany Latifah,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,retnany latifah
57189256951,2,Sari W.P.,Wina Permana,Sari,Wina Permana Sari,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,6,wina permana sari
57193485095,1,Arymurthi A.M.,Aniati Murni,Arymurthi,Aniati Murni Arymurthi,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,aniati murni arymurthi
57193688814,1,Utami M.,Marissa,Utami,Marissa Utami,118261807,Department of Information System,Bengkulu,Bengkulu,,Indonesia,38119,no,1,marissa utami
57193688134,1,Firman R.,Rachmat,Firman,Rachmat Firman,121032242,Department of Informatics,Komplek Masjid Agung Al Azhar,Jakarta,,Indonesia,12110,no,1,rachmat firman
57193485236,1,Putra E.D.,Erwin Dwika,Putra,Erwin Dwika Putra,118186130,Department of Informatics,Bengkulu,Bengkulu,,Indonesia,38119,no,2,erwin dwika putra
57196410648,1,Lestantri I.D.,Inda D.,Lestantri,Inda D. Lestantri,60121697,YARSI University,"Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih",Central Jakarta,Jakarta,Indonesia,10510,no,1,inda d lestantri
57196419356,0,Ilham,,Ilham,Ilham,120901339,Department of Information System,JL. A. Yani 117,Surabaya,East Java,Indonesia,60237,no,1,ilham
57196420406,0,Yusnita,,Yusnita,Yusnita,123372835,Faculty of Information Technology,"Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih",Central Jakarta,Jakarta,Indonesia,10510,no,1,yusnita
57194240216,1,Kardiana A.,Aan,Kardiana,Aan Kardiana,123372835,Faculty of Information Technology,"Menara YARSI, Kav. 13, Jl. Let. Jend. Suprapto. Cempaka Putih",Central Jakarta,Jakarta,Indonesia,10510,no,2,aan kardiana
56580409500,2,Fitroh,Dan,Fitroh,Dan Fitroh,60106037,Universitas Islam Negeri Syarif Hidayatullah Jakarta,,Jakarta,,Indonesia,,no,1,dan fitroh
56595141900,1,Indriasari S.,Sofiyanti,Indriasari,Sofiyanti Indriasari,100458054,Bogor Institute of Agricultural Sciences,Baranangsiang IPB Campus,Bogor,West Java,Indonesia,16143,no,2,sofiyanti indriasari
56905465300,2,Cahyani D.E.,Denis Eka,Cahyani,Denis Eka Cahyani,123224651,Informatics Department of Mathematics,"Jl. Ir. Sutami 36A, Kentingan Jebres Surakarta",Surakarta,,Indonesia,57126,no,2,denis eka cahyani
55441338000,1,Sugiana A.,Astrid,Meilasari-Sugiana,Astrid Meilasari-Sugiana,60104399,Universitas Bakrie,"Jl.H.R Rasuna Said Kav C-22, Kuningan",Jakarta,,Indonesia,12920,no,1,astrid meilasari sugiana
54784836600,1,Lusa S.,Sofian,Lusa,Sofian Lusa,122434007,Faculty of Computer Science,"Jl. Ciledug Raya, Petukangan Utara, Jakarta Selatan",Jakarta,,Indonesia,,no,2,sofian lusa
56165628100,0,Rizqi H.,Haya,Rizqi,Haya Rizqi,108173563,Computer Science Faculty,,Depok,Java,Indonesia,16424,no,1,haya rizqi
56523395500,1,Farisi S.E.,Salman El,Farisi,Salman El Farisi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,salman el farisi
57074026400,0,Gozali W.,William,Gozali,William Gozali,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,william gozali
56595246500,0,Fadhilah A.T.,Ahmad Tamimi,Fadhilah,Ahmad Tamimi Fadhilah,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,ahmad tamimi fadhilah
57191727931,1,Wicaksono P.,Pandu,Wicaksono,Pandu Wicaksono,60032530,Université de Tours,60 rue du Plat D'Etain,Tours,Centre-Val de Loire,France,"37020, Cedex 1",no,1,pandu wicaksono
7101797961,25,Christen P.,Peter,Christen,Peter Christen,60008950,Australian National University,,Canberra,ACT,Australia,200,no,5,peter christen
12241494000,16,Williams G.J.,Graham J.,Williams,Graham J. Williams,60102083,Shenzhen Institute of Advanced Technology,"Xueyuan avenue 1068, Shenzhen University Town",Shenzhen,,China,518055,no,5,graham j williams
7003547161,13,Squire D.McG.,David McG.,Squire,David McG. Squire,103995381,Clayton School of Information Technology,Wellington Road,Melbourne,VIC,Australia,3800,no,1,david mcg squire
13805272600,13,Lee V.C.S.,Vincent,Lee,Vincent Lee,107909290,Department of Information Technology,Wellington Road,Melbourne,VIC,Australia,3800,no,1,vincent lee
57204553840,0,Firdaus N.M.,Nanda Maulina,Firdaus,Nanda Maulina Firdaus,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,nanda maulina firdaus
57207305656,0,Setyono N.F.P.,Noer Fitria Putra,Setyono,Noer Fitria Putra Setyono,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,noer fitria putra setyono
57203277370,0,Nasution M.A.,Muhammad Arif,Nasution,Muhammad Arif Nasution,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muhammad arif nasution
57211147671,0,Julian B.G.,Bintang Glenn,Julian,Bintang Glenn Julian,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,bintang glenn julian
56593208200,2,Iswari N.M.S.,Ni Made Satvika,Iswari,Ni Made Satvika Iswari,121896413,Department of Informatics,"Jl. Scientia Boulevard, Gading Serpong",Tangerang,Banten,Indonesia,15811,no,2,ni made satvika iswari
56669695700,1,Setiawan F.A.,Foni Agus,Setiawan,Foni Agus Setiawan,104758235,Research Center for Limnology,,Jakarta,Java,Indonesia,,no,3,foni agus setiawan
57207730272,1,Hasbi M.,Muhamad,Hasbi,Muhamad Hasbi,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muhamad hasbi
56703519100,1,Firmansyah G.,Gerry,Firmansyah,Gerry Firmansyah,118335921,Universitas Esa Unggul,STIKOM CKI,Jakarta,West Sulawesi,Indonesia,11510,no,2,gerry firmansyah
55991253400,1,Zamzami E.M.,Elviawaty M.,Zamzami,Elviawaty M. Zamzami,60069397,Universitas Sumatera Utara,"Jalan Dr. T. Mansur No. 9, Kampus Padang Bulan",Medan,North Sumatra,Indonesia,20155,no,2,elviawaty m zamzami
57194023856,1,Ramadhan G.,Ganjar,Ramadhan,Ganjar Ramadhan,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,ganjar ramadhan
57194012409,1,Musa M.N.,Muh Nur,Musa,Muh Nur Musa,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,muh nur musa
56412015700,1,Yanuarifiani A.P.,Amarilis Putri,Yanuarifiani,Amarilis Putri Yanuarifiani,103636925,Faculty of Computing and Informatics,Jalan Ayer Keroh Lama,Malacca Town,Selangor,Malaysia,75450,no,1,amarilis putri yanuarifiani
55793345200,0,Perdana W.,Wira,Perdana,Wira Perdana,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,wira perdana
55793639800,0,Franshisca F.,Felicia,Franshisca,Felicia Franshisca,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,felicia franshisca
55580293800,3,Shofi I.M.,Imam Marzuki,Shofi,Imam Marzuki Shofi,116379651,Informatics Engineering,,Jakarta,,Indonesia,,no,1,imam marzuki shofi
57188877288,4,Fajar A.N.,Ahmad Nurul,Fajar,Ahmad Nurul Fajar,60103610,Bina Nusantara University,"Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah",Jakarta,,Indonesia,11480,no,1,ahmad nurul fajar
57210601662,0,Darmana S.A.,Surya A.,Darmana,Surya A. Darmana,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,surya a darmana
57207309127,1,Halim K.,Kustiawanto,Halim,Kustiawanto Halim,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,kustiawanto halim
57189241478,2,Wisesa I.W.W.,I. Wayan Wiprayoga,Wisesa,I. Wayan Wiprayoga Wisesa,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,i wayan wiprayoga wisesa
56118795700,6,Tjandra A.,Andros,Tjandra,Andros Tjandra,60025017,Nara Institute of Science and Technology,8916-5 Takayamacho,Ikoma,Nara,Japan,630-0192,no,5,andros tjandra
56119316600,1,Andriani M.,Mirna,Andriani,Mirna Andriani,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,mirna andriani
55625664000,4,Danniswara K.,Ken,Danniswara,Ken Danniswara,60002014,The Royal Institute of Technology (KTH),Valhallavagen 79,Stockholm,Stockholm,Sweden,100 44,no,2,ken danniswara
55625485800,2,Andros,,Andros,Andros,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,andros
57207199904,0,Heryati A.,Agustina,Heryati,Agustina Heryati,118668751,Faculty of Computer Science,Palembang,Palembang,,Indonesia,30128,no,1,agustina heryati
57207206363,0,Faradillah,,Faradillah,Faradillah,122540858,Department of InformationSystem,Palembang,Palembang,,Indonesia,30128,no,1,faradillah
57209681247,0,Sartika D.,Dewi,Sartika,Dewi Sartika,118668751,Faculty of Computer Science,Palembang,Palembang,,Indonesia,30128,no,1,dewi sartika
57207189321,0,Dhamayanti,,Dhamayanti,Dhamayanti,118668751,Faculty of Computer Science,Palembang,Palembang,,Indonesia,30128,no,1,dhamayanti
57207205735,0,Saluza I.,Imelda,Saluza,Imelda Saluza,118668751,Faculty of Computer Science,Palembang,Palembang,,Indonesia,30128,no,1,imelda saluza
55444319800,6,Sanmorino A.,Ahmad,Sanmorino,Ahmad Sanmorino,118668751,Faculty of Computer Science,Palembang,Palembang,,Indonesia,30128,no,3,ahmad sanmorino
35184848800,6,Chen R.-C.,Rueycheng,Chen,Rueycheng Chen,121033243,SEEK Ltd.,,Melbourne,,Australia,,no,4,rueycheng chen
56254255800,19,Scholer F.,Falk,Scholer,Falk Scholer,60011362,RMIT University,GPO Box 2476V,Melbourne,Vic,Australia,3001,no,3,falk scholer
7006788293,66,Croft W.B.,W. Bruce,Croft,W. Bruce Croft,60014313,University of Massachusetts Amherst,300 Massachusetts Avenue,Amherst MA,MA,United States,01003-9290,no,3,w bruce croft
7202315611,30,Sanderson M.,Mark A.,Sanderson,Mark A. Sanderson,60011362,RMIT University,GPO Box 2476V,Melbourne,Vic,Australia,3001,no,5,mark a sanderson
36147584300,2,Huspi S.,Sharin Hazlin,Huspi,Sharin Hazlin Huspi,108180714,Faculty of Computing,Sultan Ibrahim Chancellery Building,Johor Bahru,Johor,Malaysia,81310,no,1,sharin hazlin huspi
56596713900,1,Rubhasy A.,Albaar,Rubhasy,Albaar Rubhasy,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,albaar rubhasy
57164716100,2,Putra P.H.,Panca O.Hadi,Putra,Panca O.Hadi Putra,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,7,panca o hadi putra
55014563600,4,Darari F.,Fariz,Darari,Fariz Darari,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,yes,11,fariz darari
7003716191,22,Nutt W.,Werner,Nutt,Werner Nutt,113461843,Faculty of Computer Science,Universitätsplatz 1 - piazza Università 1 I-39100 Bozen-Bolzano,Bozen-Bolzano,BZ,Italy,39100,no,7,werner nutt
37117560500,7,Razniewski S.,Simon,Razniewski,Simon Razniewski,60000256,Max Planck Institut für Informatik,Stuhlsatzenhausweg 85,Saarbrucken,Saarland,Germany,66123,no,8,simon razniewski
19638901800,15,Pirrò G.,Giuseppe,Pirrò,Giuseppe Pirrò,113210625,Department of Computer Science,Piazzale Aldo Moro 5,Rome,RM,Italy,185,no,2,giuseppe pirrò
55967562700,6,Mirza P.,Paramita,Mirza,Paramita Mirza,60000256,Max Planck Institut für Informatik,Stuhlsatzenhausweg 85,Saarbrucken,Saarland,Germany,66123,no,2,paramita mirza
57205773868,7,Weikum G.,Gerhard,Weikum,Gerhard Weikum,118438301,Saarland Informatics Campus,Stuhlsatzenhausweg 85,Saarbrucken,Saarland,Germany,66123,no,2,gerhard weikum
56406407700,3,Prasojo R.E.,Radityo Eko,Prasojo,Radityo Eko Prasojo,60009914,Free University of Bozen-Bolzano,Universitätsplatz 1 - piazza Università 1 I-39100 Bozen-Bolzano,Bozen-Bolzano,BZ,Italy,39100,no,4,radityo eko prasojo
57211233999,0,Krisna D.F.,Dina Febrianti,Krisna,Dina Febrianti Krisna,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,dina febrianti krisna
57211276070,0,Abidat A.H.,Adzkia Husnul,Abidat,Adzkia Husnul Abidat,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,adzkia husnul abidat
57211267958,0,Burnia I.J.,Inas Joesi,Burnia,Inas Joesi Burnia,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,inas joesi burnia
57211276062,0,Saputra A.D.,A. D.,Saputra,A. D. Saputra,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,a d saputra
57193708241,1,Anggraini R.S.A.,Ria S.A.,Anggraini,Ria S.A. Anggraini,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,ria s a anggraini
57211274033,0,Purnomo P.H.,P. H.,Purnomo,P. H. Purnomo,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,p h purnomo
57211275028,0,Fajari F.,Freddy,Fajari,Freddy Fajari,122276664,Department of Information Technology,,Depok,Java,Indonesia,16424,no,1,freddy fajari
57211267831,0,Syarif,,Syarif,Syarif,122276664,Department of Information Technology,,Depok,Java,Indonesia,16424,no,1,syarif
57211271386,0,Rozi M.F.,Muhamad Fahru,Rozi,Muhamad Fahru Rozi,122276664,Department of Information Technology,,Depok,Java,Indonesia,16424,no,1,muhamad fahru rozi
57211273278,0,Gumay L.A.,Luthfi Azizi,Gumay,Luthfi Azizi Gumay,122276664,Department of Information Technology,,Depok,Java,Indonesia,16424,no,1,luthfi azizi gumay
57208723767,0,Setiyono C.,C.,Setiyono,C. Setiyono,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,c setiyono
57207314043,0,Mangkunegara C.N.,Clarissa Nuralifa,Mangkunegara,Clarissa Nuralifa Mangkunegara,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,clarissa nuralifa mangkunegara
57211252002,0,Hutapea H.A.,Hardyin Alexander,Hutapea,Hardyin Alexander Hutapea,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,hardyin alexander hutapea
57205028418,0,Azizah N.,Nadya,Azizah,Nadya Azizah,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,nadya azizah
57205030602,0,Trinoverly Y.,Yolanda,Trinoverly,Yolanda Trinoverly,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,yolanda trinoverly
57200523895,1,Septiani R.,Rizky,Septiani,Rizky Septiani,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,rizky septiani
57211277164,1,Ilham N.F.,Nur Fazri,Ilham,Nur Fazri Ilham,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,nur fazri ilham
57194161741,0,Tashia F.,Fanny,Tashia,Fanny Tashia,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,fanny tashia
57210462184,0,Valerian A.,Andre,Valerian,Andre Valerian,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,andre valerian
22434417500,11,Schrepp M.,Martin,Schrepp,Martin Schrepp,123143883,Cloud Platform User Experience,Dietmar-Hopp-Allee 16,Walldorf,Baden-Wurttemberg,Germany,69190,no,5,martin schrepp
57203159365,1,Nurfaiz R.,Rifki,Nurfaiz,Rifki Nurfaiz,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,rifki nurfaiz
57205093164,1,Wibowo B.,Bintang A.,Wibowo,Bintang A. Wibowo,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,bintang a wibowo
57193829881,0,Priambodo W.B.,Widyanto Bagus,Priambodo,Widyanto Bagus Priambodo,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,widyanto bagus priambodo
56595159300,1,Nazief H.M.,Harish Muhammad,Nazief,Harish Muhammad Nazief,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,harish muhammad nazief
55625376600,1,Sabastian T.A.,Tonny Adhi,Sabastian,Tonny Adhi Sabastian,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,2,tonny adhi sabastian
56348991800,1,Presekal A.,Alfan,Presekal,Alfan Presekal,112965775,Department of Electrical Engineering,,Depok,Java,Indonesia,16424,no,1,alfan presekal
55625345600,1,Abi R.N.,Rheza N.,Abi,Rheza N. Abi,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,rheza n abi
55625381300,1,Mufti H.M.,Hussein M.,Mufti,Hussein M. Mufti,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,hussein m mufti
25646715100,1,Wahyudin A.,Asep,Wahyudin,Asep Wahyudin,114959872,Department of Computer Science,Jl. Dr. Setiabudhi No. 229,Bandung,West Java,Indonesia,40154,no,3,asep wahyudin
57210962568,0,Desmayanti R.,Risna,Desmayanti,Risna Desmayanti,114959872,Department of Computer Science,Jl. Dr. Setiabudhi No. 229,Bandung,West Java,Indonesia,40154,no,1,risna desmayanti
56891476200,3,Munir,,Munir,Munir,114959872,Department of Computer Science,Jl. Dr. Setiabudhi No. 229,Bandung,West Java,Indonesia,40154,no,1,munir
57190800029,0,Martha A.S.D.,Ati Suci Dian,Martha,Ati Suci Dian Martha,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,2,ati suci dian martha
57209473358,0,Suradijono S.H.R.,Sri Hartati R.,Suradijono,Sri Hartati R. Suradijono,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,sri hartati r suradijono
56741484700,2,Sadita L.,Lia,Sadita,Lia Sadita,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,7,lia sadita
7005393567,12,Hirashima T.,Tsukasa,Hirashima,Tsukasa Hirashima,60030788,Hiroshima University,1-3-2 Kagamiyama,Higashihiroshima,,Japan,739-8511,no,1,tsukasa hirashima
56429926000,9,Hayashi Y.,Yusuke,Hayashi,Yusuke Hayashi,60030788,Hiroshima University,1-3-2 Kagamiyama,Higashihiroshima,,Japan,739-8511,no,1,yusuke hayashi
51864959500,4,Wunnasri W.,Warunya,Wunnasri,Warunya Wunnasri,112469371,Graduate School of Engineering,1-3-2 Kagamiyama,Higashihiroshima,,Japan,739-8511,no,1,warunya wunnasri
55437976200,5,Pailai J.,Jaruwat,Pailai,Jaruwat Pailai,112469371,Graduate School of Engineering,1-3-2 Kagamiyama,Higashihiroshima,,Japan,739-8511,no,1,jaruwat pailai
55203562900,1,Nurjanah S.,Sofiana,Nurjanah,Sofiana Nurjanah,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,6,sofiana nurjanah
55845348400,3,Laksitowening K.A.,Kusuma Ayu,Laksitowening,Kusuma Ayu Laksitowening,115256099,School of Computing,"Jl.Telekomunikasi 1, Dayeuh Kolot",Bandung West Java,West Java,Indonesia,40257,no,4,kusuma ayu laksitowening
57210462301,0,Purwoningsih T.,Tuti,Purwoningsih,Tuti Purwoningsih,60069377,Universitas Indonesia,,Depok,Java,Indonesia,16424,no,1,tuti purwoningsih
57204395981,0,Larasati P.F.,Puti Fitri,Larasati,Puti Fitri Larasati,110895154,Faculty of Computer Science,,Depok,Java,Indonesia,16424,no,1,puti fitri larasati
